Referencia,biblioteca_walk,biblioteca_bike,biblioteca_car,biblioteca_pt,centros_salud_walk,centros_salud_bike,centros_salud_car,centros_salud_pt,farmacia_walk,farmacia_bike,farmacia_car,farmacia_pt,hospital_walk,hospital_bike,hospital_car,hospital_pt
8696007,6,3,4,4,6,3,1,4,2,1,1,2,63,30,10,25
8696003,6,3,4,4,7,3,2,3,2,1,1,0,62,30,10,25
8696002,6,3,4,4,7,3,1,4,2,1,1,2,62,30,10,25
8696011,9,4,2,5,3,1,1,2,5,2,3,3,68,33,12,26
8697586,10,5,6,9,14,7,2,8,3,1,2,3,76,36,11,22
8092061,25,12,4,11,26,12,5,10,23,11,5,12,74,36,10,19
8095173,21,10,11,9,21,10,10,6,6,3,8,5,63,30,13,26
8797349,12,6,1,4,21,10,8,8,11,5,1,3,85,41,12,20
8696021,7,3,2,4,1,0,1,1,3,2,2,2,68,33,12,25
8696031,6,3,1,2,2,1,1,2,2,1,1,0,69,33,12,24
8696027,4,2,1,3,3,1,1,2,2,1,3,2,71,34,12,23
8696026,3,2,1,3,4,2,1,4,4,2,1,4,73,35,12,20
8696024,2,1,1,2,5,2,1,4,3,2,1,3,73,35,12,22
8696023,3,2,1,3,3,2,1,3,2,1,3,2,72,35,12,22
8696022,4,2,1,3,6,3,1,4,3,2,3,3,74,36,12,24
8696091,4,2,2,3,6,3,1,4,3,1,2,3,74,36,12,24
8696146,2,1,1,2,4,2,1,3,2,1,1,2,73,35,12,24
7896006,42,20,9,14,43,21,9,13,42,20,9,13,107,51,16,37
8696081,4,2,1,3,3,2,1,3,2,1,3,2,72,34,12,23
8696142,5,2,1,3,4,2,1,3,2,1,3,2,73,35,12,23
8696141,4,2,1,4,2,1,1,2,1,1,2,1,71,34,12,25
7895039,51,24,11,14,51,25,11,13,47,23,11,13,115,55,18,39
8696140,4,2,1,4,2,1,1,2,1,1,2,1,71,34,12,23
7895024,48,23,10,12,48,23,10,11,44,21,11,15,112,54,17,31
7795013,57,27,12,23,59,28,12,22,54,26,12,22,122,59,19,46
8195306,5,3,3,4,0,0,3,0,4,2,2,4,48,23,7,20
8696316,6,3,5,5,4,2,1,2,5,3,1,1,67,32,11,25
7891019,15,7,3,9,16,8,3,10,13,6,2,7,101,49,13,23
8495102,9,5,2,6,6,3,1,1,6,3,1,2,33,16,6,18
8194189,24,11,4,13,24,12,4,12,6,3,1,6,63,30,7,23
8095189,25,12,4,6,25,12,4,6,16,8,3,7,71,34,9,31
7891024,15,7,3,9,16,8,3,10,13,6,2,7,101,49,13,24
8696254,4,2,4,3,5,2,2,5,6,3,4,5,69,33,11,25
8696250,5,2,1,3,2,1,1,2,1,0,2,1,71,34,12,24
8696280,5,2,1,3,3,1,1,2,1,0,3,1,71,34,12,24
8696259,4,2,1,3,5,2,1,4,2,1,3,3,73,35,11,24
8696287,3,1,1,3,5,2,1,4,2,1,1,2,74,35,11,23
8696286,4,2,1,3,5,3,1,4,3,1,3,2,74,35,11,24
8696285,3,2,2,3,5,3,1,4,2,1,2,2,74,36,12,24
8696284,4,2,1,3,5,2,1,4,3,1,3,3,73,35,11,24
7891028,20,10,4,8,21,10,4,9,22,10,4,10,103,50,13,25
8696283,4,2,1,3,6,3,1,4,3,1,1,3,74,36,12,24
8397714,7,3,2,5,10,5,2,5,4,2,1,4,59,28,9,26
8697409,9,4,3,5,26,12,6,8,25,12,6,7,80,38,11,21
8697410,7,3,3,6,24,12,6,8,24,11,6,7,78,37,11,21
8697426,9,4,3,5,26,12,6,8,25,12,6,7,80,38,11,21
8496195,13,6,4,7,8,4,3,6,7,3,3,5,61,29,10,26
8697416,8,4,3,6,24,12,6,7,24,11,6,6,78,38,11,20
8594152,13,6,1,10,19,9,4,12,11,5,1,11,39,19,6,29
8697422,9,4,2,5,26,12,7,8,6,3,2,4,80,38,12,22
8594134,31,15,5,12,28,13,5,14,33,16,5,11,53,26,9,37
8697424,7,3,2,3,28,13,7,9,4,2,2,1,78,38,12,21
7790011,31,15,3,21,33,16,3,21,32,15,3,22,126,60,14,37
8697425,4,2,2,3,6,3,2,4,2,1,2,2,75,36,12,24
8697396,4,2,2,3,6,3,2,4,2,1,2,2,75,36,12,23
8697394,5,2,2,4,8,4,2,5,3,2,2,3,76,37,12,23
8697415,5,2,2,4,8,4,2,5,3,2,2,3,76,37,12,23
8697387,5,3,2,5,8,4,2,6,4,2,2,3,77,37,12,23
8696289,3,2,1,3,6,3,1,4,2,1,1,1,75,36,11,24
7995026,44,21,7,17,44,21,7,16,36,18,7,18,94,45,14,40
7995004,44,21,7,17,44,21,7,17,37,18,7,18,95,45,14,37
7895014,47,23,11,23,48,23,11,22,44,21,13,26,112,54,18,39
7895017,47,23,11,23,48,23,11,22,44,21,13,26,112,54,18,39
7895015,47,23,11,23,48,23,11,22,44,21,13,26,112,54,18,39
7996015,37,18,8,14,37,18,8,14,33,16,9,14,101,49,15,37
8696153,4,2,5,4,5,2,1,4,7,3,4,6,69,33,11,25
7996019,38,18,8,9,39,19,8,9,36,17,8,9,103,49,15,29
7896055,44,21,9,19,45,22,9,18,40,19,9,18,109,52,16,33
7895060,45,22,10,11,45,22,10,10,41,20,10,10,109,52,16,34
7896012,40,19,9,10,42,20,9,9,41,20,9,9,105,51,16,30
7996002,38,18,8,17,39,19,8,16,34,16,9,16,102,49,15,35
8596009,11,5,4,7,18,9,7,9,4,2,2,4,55,26,9,30
8596042,11,5,4,7,18,9,7,9,4,2,2,4,55,26,9,30
7895053,51,25,11,23,51,25,11,22,44,21,13,26,102,49,18,39
7996010,41,20,7,18,43,21,7,17,46,22,7,17,106,51,14,40
7896063,38,18,9,14,40,19,9,13,39,19,9,13,103,50,16,37
7896010,38,18,8,18,39,19,8,17,42,20,8,17,103,49,15,40
8192031,36,17,5,9,37,18,5,8,36,17,4,7,59,28,8,17
7896056,38,18,8,14,40,19,8,13,42,20,9,13,103,50,15,36
7896007,37,18,8,13,38,18,8,12,40,19,8,12,102,49,15,36
8196271,8,4,3,5,3,2,3,3,6,3,2,5,50,24,7,19
8494127,9,4,1,6,6,3,3,5,11,5,1,6,28,14,5,22
8494119,1,1,1,1,12,6,3,5,3,1,1,3,29,14,5,23
7895007,51,25,9,24,51,25,9,23,44,21,8,24,102,49,15,46
7895003,47,23,11,23,48,23,11,22,44,21,13,26,112,54,18,39
8297088,4,2,1,3,3,2,1,3,0,0,1,0,57,27,8,21
8394055,26,12,4,4,31,15,5,8,23,11,5,5,5,2,3,4
8295063,15,7,6,11,5,2,1,4,1,0,1,1,36,17,5,15
7895041,47,22,10,13,47,23,10,12,43,21,10,12,111,53,17,36
7895027,48,23,10,14,48,23,10,13,44,21,10,13,112,54,17,38
8697155,10,5,3,9,6,3,1,1,6,3,1,3,80,39,10,27
7896022,51,24,11,16,51,25,11,16,47,22,11,15,115,55,18,39
7896021,48,23,10,17,50,24,10,16,47,22,10,16,113,54,17,40
7896008,47,23,10,16,48,23,10,15,46,22,10,15,112,54,17,39
7896028,47,23,10,14,47,23,10,13,43,21,10,13,111,53,17,37
7995061,31,15,5,11,31,15,5,10,24,11,5,12,84,41,12,36
7896027,42,20,9,11,44,21,9,11,39,19,9,11,107,51,16,34
7896045,42,20,9,13,43,21,9,13,42,20,9,13,107,51,16,36
7896032,46,22,10,18,48,23,10,17,47,23,10,17,111,54,17,44
7796001,58,28,12,24,59,29,12,23,55,26,12,23,123,59,19,46
8297457,4,2,0,4,5,3,2,5,3,2,1,3,62,30,9,25
7795022,88,42,18,35,86,41,16,37,54,26,13,24,122,58,19,45
8497327,9,4,4,4,14,7,4,7,1,0,1,1,64,31,9,27
7795029,73,35,14,33,71,34,12,34,73,35,12,32,131,63,20,40
8796250,5,2,2,4,13,6,5,9,7,4,1,7,79,38,13,27
8796249,6,3,2,6,12,6,5,6,5,2,1,5,79,38,13,26
8796237,5,3,2,7,14,7,5,5,12,6,5,6,80,38,13,24
8495119,17,8,3,8,5,3,1,5,5,2,1,4,36,17,6,23
8495120,17,8,2,9,7,3,1,6,6,3,1,6,36,17,6,23
7795002,89,43,16,38,87,42,14,40,89,43,14,38,130,63,19,46
8495118,17,8,3,9,6,3,1,5,4,2,1,4,36,17,6,22
7795016,91,44,18,37,89,43,16,38,55,26,12,21,123,59,19,46
8697588,7,3,2,6,6,3,2,5,1,1,1,1,79,38,9,24
7695021,87,42,17,39,85,41,14,41,87,42,15,39,132,63,20,46
7891033,17,8,3,7,18,9,4,8,19,9,4,8,103,50,14,22
7695002,76,37,16,46,74,36,14,48,76,37,14,46,145,70,21,52
4878035,9,4,1,8,78,38,9,20,43,21,5,15,144,69,13,36
4878036,9,4,1,8,78,38,9,20,43,21,5,15,144,69,13,36
4775073,26,12,7,23,23,11,11,20,25,12,9,23,177,85,24,46
4775070,24,12,7,22,21,10,11,19,20,10,10,17,176,84,24,44
4575022,62,30,16,56,56,27,7,22,58,28,7,22,137,66,17,43
4775003,22,11,5,19,18,9,4,15,19,9,3,15,155,74,15,35
4775050,25,12,6,14,22,10,4,11,23,11,4,10,157,76,15,31
4573012,48,23,9,35,51,24,9,32,51,25,8,32,141,68,14,49
4573003,39,19,8,36,55,26,10,33,55,27,9,32,120,58,15,51
4872002,48,23,11,35,51,25,10,32,33,16,7,30,136,65,17,44
4570013,47,23,6,9,52,25,6,9,45,22,4,10,52,25,6,23
4469001,37,18,5,20,42,20,5,19,35,17,3,20,41,20,5,28
4775039,29,14,5,12,25,12,4,9,26,13,4,8,157,75,14,29
4873006,25,12,6,23,29,14,6,20,11,5,2,10,137,66,12,46
4773167,26,12,6,13,27,13,5,10,11,5,3,8,116,56,12,27
4774017,7,3,5,6,7,3,1,6,6,3,1,6,136,65,15,37
4774016,7,3,5,7,7,3,1,4,6,3,1,3,136,65,15,37
4774015,7,3,5,7,4,2,1,4,3,1,1,3,136,65,15,34
4774014,7,3,5,7,4,2,1,4,3,1,1,3,136,65,15,34
5177007,77,37,24,70,102,49,17,82,111,53,24,87,157,75,28,105
4774335,7,3,3,7,4,2,3,4,3,1,3,3,136,65,14,40
4274012,16,8,3,14,131,63,25,50,41,20,6,38,130,63,25,81
5176007,69,33,23,63,94,45,17,75,102,49,24,80,149,72,28,97
4773040,23,11,5,15,24,12,4,12,13,6,2,11,114,55,10,30
4274016,16,8,3,14,131,63,25,50,41,20,6,38,130,63,25,81
4675040,29,14,6,20,25,12,4,17,26,13,4,16,145,70,15,38
4376016,58,28,13,52,71,34,9,17,42,20,4,9,117,56,17,40
4773076,24,12,5,17,27,13,4,14,11,5,2,10,117,56,11,31
4873020,18,9,5,16,22,11,4,14,4,2,4,4,130,62,13,39
5177004,77,37,24,70,102,49,17,82,111,53,25,77,157,75,28,105
4374007,14,7,3,12,88,43,18,60,59,29,10,52,130,63,24,88
4672035,36,17,7,20,37,18,6,17,21,10,4,16,117,56,11,36
4672023,36,17,7,20,37,18,6,17,21,10,4,16,117,56,11,37
4774133,2,1,2,2,9,4,2,8,2,1,1,1,134,64,13,37
4774132,3,1,2,2,10,5,2,8,2,1,1,1,134,65,13,37
4774131,3,1,2,2,10,5,2,9,2,1,1,2,134,65,13,38
4675069,30,15,6,19,26,13,4,16,28,13,4,15,143,69,15,40
4774192,3,1,2,2,10,5,2,9,2,1,1,2,134,65,13,40
4774167,3,1,2,2,10,5,2,9,2,1,1,2,134,65,13,40
4774205,3,1,2,2,10,5,2,9,2,1,1,2,134,65,13,38
4774204,4,2,2,2,11,5,2,9,3,1,1,2,136,65,13,40
4774203,4,2,2,2,11,5,2,9,3,1,1,2,136,65,13,38
4774202,3,1,2,2,10,5,2,9,2,1,1,2,134,65,13,38
5293089,5,3,1,5,14,7,2,12,6,3,2,5,101,48,12,21
5293088,4,2,1,4,12,6,2,11,5,2,1,4,99,48,12,21
5193018,14,7,2,7,20,10,3,8,15,7,2,6,88,42,10,15
5294102,8,4,1,7,3,1,1,2,4,2,1,4,110,53,12,21
5491060,48,23,8,18,53,25,8,19,48,23,8,17,141,68,18,29
5491061,48,23,8,18,53,25,8,19,48,23,8,17,141,68,18,29
5492042,43,21,7,13,47,23,6,14,44,21,7,12,144,69,16,27
5488002,111,53,15,70,116,56,15,72,111,54,15,70,128,62,18,76
5394006,22,11,4,20,18,9,4,16,19,9,4,17,124,60,15,34
5892003,63,30,7,21,55,26,7,20,59,28,8,19,210,101,22,42
5393001,28,13,4,25,28,14,4,26,28,13,4,25,130,62,15,35
4765047,14,7,3,12,13,6,3,12,11,5,3,10,115,55,14,43
4765056,12,6,3,10,11,5,2,10,8,4,2,8,117,56,15,41
4765058,13,6,3,11,12,6,2,11,10,5,2,9,118,57,15,42
4765059,10,5,3,8,9,4,2,8,6,3,2,6,117,56,15,42
4662010,55,27,10,50,59,28,10,53,55,26,9,50,168,81,24,85
4661001,63,30,10,57,67,32,11,60,63,30,12,57,176,85,25,90
4765083,15,7,3,12,14,7,3,12,11,5,3,10,113,54,14,44
4666012,31,15,5,24,27,13,4,21,27,13,4,21,97,46,12,51
4567028,62,30,7,13,58,28,6,10,58,28,6,10,67,32,10,36
4960001,96,46,21,87,99,48,21,90,98,47,21,86,213,102,35,118
4459002,137,66,38,119,128,61,22,116,133,64,38,120,176,84,36,130
4458001,156,75,38,136,147,71,22,133,152,73,38,136,195,94,36,144
4658001,121,58,19,110,125,60,19,113,118,57,18,107,191,92,33,136
5059006,121,58,24,107,126,60,24,109,121,58,23,102,210,101,45,101
5063013,38,18,4,18,45,22,5,20,30,14,3,13,176,85,20,59
4765188,12,6,3,10,11,5,2,10,8,4,2,8,117,56,15,41
4568011,78,37,9,12,63,30,6,13,76,36,8,12,73,35,10,37
4568004,76,36,9,11,60,29,6,12,74,35,8,11,70,34,10,42
4966002,27,13,3,25,34,16,5,31,27,13,2,24,171,82,24,65
4462004,80,39,12,72,74,36,11,67,76,37,11,69,110,53,23,86
4560002,86,41,10,78,90,43,11,81,86,41,12,78,156,75,25,105
4961001,63,30,9,56,67,32,10,58,62,30,9,54,206,99,31,86
4858001,116,56,22,105,119,57,22,108,112,54,22,102,207,99,36,135
5060001,117,56,24,106,120,58,24,108,117,56,23,102,210,101,45,100
5059005,128,62,24,113,133,64,24,115,128,62,23,108,217,104,45,107
4665028,31,15,5,28,25,12,4,23,27,13,4,25,109,52,17,54
5580047,13,6,3,8,8,4,3,7,9,4,2,5,217,104,32,164
5580046,13,6,3,8,8,4,3,7,9,4,2,5,217,104,32,163
5681220,10,5,3,9,15,7,4,11,3,1,2,3,223,107,36,173
5581072,10,5,2,9,7,4,2,8,6,3,2,7,223,107,32,174
5581071,8,4,3,8,6,3,3,6,4,2,2,4,221,106,33,170
5681185,10,5,2,9,14,7,3,10,5,2,2,5,225,108,35,174
5681101,10,5,3,11,15,7,4,10,3,1,2,4,223,107,35,175
5681096,9,5,2,9,12,6,3,9,6,3,2,5,225,108,34,175
5681095,11,5,2,10,14,7,3,11,7,3,2,6,226,109,34,176
5380002,51,24,10,42,46,22,10,41,46,22,9,39,161,78,26,121
5681089,11,5,2,10,14,7,3,11,7,3,2,6,226,109,34,178
5679003,18,8,3,15,18,9,4,17,19,9,4,18,198,95,36,153
5781009,24,11,5,21,29,14,6,21,17,8,4,15,237,114,38,171
5581097,17,8,4,15,14,7,4,13,13,6,3,12,163,78,18,126
5681108,13,6,2,12,17,8,3,12,8,4,2,7,228,109,35,176
5681107,13,6,2,12,17,8,4,12,8,4,2,7,228,109,35,177
5681106,13,6,2,12,17,8,4,12,8,4,2,7,228,109,35,177
5681105,10,5,2,12,14,7,3,12,5,3,2,7,225,108,35,176
5680084,12,6,3,11,18,9,4,11,5,2,2,5,225,108,36,176
5680101,3,2,1,3,9,4,2,8,6,3,2,6,211,102,34,165
5580034,17,8,3,16,15,7,3,14,14,7,2,12,231,111,32,165
5581088,6,3,3,6,8,4,3,5,3,2,1,3,222,107,34,172
5681121,13,6,2,12,17,8,3,12,8,4,2,7,228,109,35,176
5681120,10,5,2,9,14,7,3,10,5,3,2,5,225,108,35,176
5681119,13,6,2,12,17,8,4,12,8,4,2,7,228,109,35,177
5376002,128,61,27,79,86,41,14,61,86,41,13,59,137,66,20,101
5678003,44,21,8,39,45,22,8,41,49,24,9,43,193,93,41,146
5778011,41,20,6,36,42,20,7,38,46,22,7,40,190,91,39,145
5378008,78,37,10,50,73,35,10,49,73,35,9,48,204,98,31,137
5281001,59,28,11,54,57,27,11,52,55,27,10,50,146,70,24,109
5383003,79,38,15,72,77,37,15,70,75,36,14,68,108,52,21,86
5681141,10,5,2,9,14,7,3,10,5,2,2,5,225,108,35,174
5681145,7,3,1,6,9,4,2,7,3,1,1,2,222,107,34,172
5680195,12,6,3,11,17,8,4,10,5,2,2,4,225,108,35,175
5781003,27,13,5,18,30,15,6,18,22,10,5,18,227,109,38,174
5680092,10,5,3,11,15,7,4,10,3,1,2,4,223,107,35,175
5681115,10,5,2,9,15,7,3,11,3,1,1,3,223,107,35,174
5680094,12,6,3,11,17,8,4,10,5,2,2,4,225,108,35,175
5681137,9,4,2,8,12,6,3,9,5,3,1,5,225,108,34,175
5681151,10,5,2,9,12,6,3,9,6,3,1,5,225,108,34,175
5780009,17,8,4,15,23,11,5,15,10,5,3,9,224,108,37,169
5680348,9,4,1,6,9,4,2,10,13,6,2,10,207,99,35,161
5680291,7,3,2,6,12,6,3,7,7,3,1,6,218,105,35,169
5479012,29,14,5,14,24,12,5,12,25,12,4,11,201,97,31,148
5479016,26,13,5,11,21,10,5,10,22,11,4,8,202,97,31,149
5479008,25,12,4,13,20,10,4,12,20,10,4,11,206,99,31,150
5479020,29,14,5,13,24,12,5,12,25,12,5,10,201,97,32,147
5479006,26,13,5,15,21,10,5,14,22,10,4,12,205,98,31,148
5479002,26,13,5,15,21,10,5,14,22,10,4,12,205,98,31,149
5583001,52,25,11,47,54,26,11,48,49,24,10,45,132,63,24,107
5781001,18,9,4,17,22,11,5,17,13,6,3,12,233,112,36,180
5781005,20,10,4,18,24,12,5,19,15,7,3,14,235,113,36,180
5781017,30,14,6,21,34,16,7,21,25,12,5,21,230,111,39,179
5778010,45,22,8,40,46,22,9,42,50,24,9,44,194,93,41,147
8491107,14,7,3,6,24,12,5,9,12,6,2,5,74,36,7,24
8491139,27,13,6,14,23,11,4,9,8,4,1,6,70,34,10,21
8291178,16,8,5,8,15,7,5,8,15,7,5,9,51,25,7,19
8390241,7,4,2,4,9,4,2,6,6,3,4,6,70,34,10,23
8390235,6,3,2,4,8,4,2,5,5,2,4,5,69,33,10,22
8589050,51,25,9,15,60,29,10,14,49,24,9,15,111,53,14,53
8390236,7,3,2,4,8,4,2,5,5,3,4,5,69,33,10,22
8688056,75,36,14,15,85,41,16,19,73,35,13,16,135,65,18,73
8390242,9,4,2,6,10,5,3,7,9,4,3,7,71,34,9,24
8291182,10,5,2,7,8,4,2,7,13,6,4,10,61,30,8,14
8491055,18,9,4,6,19,9,4,7,3,1,1,2,65,31,10,20
8291010,12,6,2,6,10,5,2,6,11,5,4,8,55,27,8,13
8291007,13,6,3,8,12,6,3,8,14,7,4,11,58,28,8,16
8391004,15,7,5,7,15,7,4,7,8,4,2,6,56,27,11,20
8391012,14,7,5,10,14,7,4,11,7,3,2,9,57,27,11,20
8391052,16,8,3,8,17,8,2,9,9,5,1,7,60,29,9,21
8391030,16,8,3,8,17,8,3,9,6,3,1,5,60,29,9,21
8391017,16,8,3,8,17,8,3,9,6,3,1,5,60,29,9,22
8391033,16,8,4,6,17,8,3,7,2,1,1,2,63,30,10,21
8291013,12,6,2,6,10,5,2,6,11,5,4,8,55,27,8,13
8391010,11,5,3,7,12,6,2,8,11,5,1,8,69,33,8,22
8491022,14,7,4,4,15,7,3,6,20,10,3,8,72,35,9,19
8491033,17,8,5,13,24,12,4,12,9,5,1,9,71,34,9,23
8491018,16,8,4,4,17,8,3,5,15,7,4,7,74,36,8,18
8491035,24,11,4,8,19,9,3,9,12,6,2,10,73,35,8,26
8491029,21,10,4,7,24,11,4,11,16,8,3,13,78,38,8,25
8491032,15,7,3,6,25,12,5,9,13,6,2,6,75,36,8,24
8192006,29,14,6,17,28,13,5,18,26,12,5,19,55,26,9,21
8292048,13,6,4,7,13,6,3,6,7,4,2,7,50,24,7,18
8589019,54,26,12,9,56,27,11,10,60,29,10,12,116,56,15,58
8391207,13,6,3,8,14,7,3,7,6,3,2,5,50,24,8,16
8788001,78,38,16,32,88,42,18,35,76,37,15,32,138,66,20,75
8491103,21,10,4,12,22,11,4,14,14,7,1,13,76,36,9,29
8391081,4,2,4,2,5,2,3,4,1,1,1,1,62,30,11,17
8491117,16,8,3,7,26,12,5,10,14,7,2,6,75,36,8,21
8391149,3,1,2,2,4,2,2,3,3,1,4,2,62,30,9,16
8491159,16,8,3,4,26,13,5,7,14,7,2,3,76,36,7,22
8391035,2,1,2,2,1,0,1,1,2,1,2,2,62,30,10,16
8491038,17,8,3,4,27,13,5,8,15,7,2,4,76,37,7,22
8391453,7,3,4,5,9,4,4,7,4,2,6,4,67,32,11,19
8391441,7,3,4,4,9,5,4,6,4,2,5,4,67,32,11,20
8391398,8,4,4,5,9,4,4,6,4,2,5,4,66,32,9,19
8391086,4,2,4,2,5,2,3,4,1,1,1,1,62,30,11,17
8391144,3,1,0,3,4,2,1,3,3,1,3,3,64,31,10,18
8192005,36,17,5,12,33,16,5,12,31,15,5,11,58,28,8,18
8491178,20,10,6,16,24,12,5,11,7,4,2,7,63,30,11,23
8292066,21,10,5,13,21,10,4,13,13,6,3,12,47,22,8,17
8292051,20,10,4,7,21,10,4,7,16,8,4,8,43,21,7,13
8292003,24,11,5,14,24,12,5,14,20,10,4,16,44,21,8,15
8391125,3,2,5,3,5,3,4,5,1,0,3,1,64,31,12,19
8292021,21,10,5,7,22,10,5,7,17,8,5,9,42,20,7,12
8292067,24,11,5,14,24,12,5,14,20,10,4,16,44,21,8,15
8391494,10,5,3,4,11,5,3,6,5,3,4,5,68,32,8,20
8391173,4,2,5,4,6,3,3,5,0,0,1,0,64,31,12,18
8391452,4,2,5,4,7,3,3,5,0,0,1,0,64,31,12,18
8390245,17,8,4,8,19,9,3,9,14,7,5,9,76,37,9,28
8390165,15,7,4,6,17,8,3,7,12,6,5,7,74,36,9,26
8290105,9,4,2,4,8,4,2,5,7,4,1,6,67,32,9,20
8291091,10,5,2,7,8,4,3,8,8,4,2,8,65,31,9,16
8290112,8,4,2,4,7,3,2,5,6,3,1,5,66,32,9,18
8491119,16,8,4,4,17,8,3,6,15,7,3,7,74,36,8,27
8391255,14,7,3,5,15,7,3,6,4,2,1,4,61,29,9,19
8995130,22,11,6,14,19,9,4,11,10,5,2,7,103,50,15,32
8996559,10,5,5,9,7,4,3,7,4,2,4,3,114,55,15,28
8895114,15,7,5,11,12,6,2,8,3,1,1,3,108,52,14,30
8995126,11,5,4,10,8,4,2,8,4,2,1,4,110,53,14,27
9096002,22,11,4,8,37,18,5,16,1,1,1,2,120,58,9,25
9096013,22,11,5,8,37,18,5,16,1,1,3,2,120,58,8,26
9095037,18,8,5,9,19,9,7,9,6,3,4,5,125,60,9,29
8896069,11,5,3,7,8,4,1,4,8,4,2,5,108,52,14,25
8896093,14,7,4,10,11,5,3,5,9,4,3,7,106,51,15,28
8896219,16,8,4,11,10,5,3,5,4,2,1,4,107,51,15,28
8896230,12,6,3,7,8,4,2,4,3,2,1,2,108,52,14,24
8997001,55,27,2,34,52,25,1,27,52,25,2,32,108,52,12,44
8995054,11,5,5,10,8,4,3,7,4,2,4,4,114,55,16,28
8995056,10,5,4,9,8,4,7,7,4,2,7,4,115,55,17,28
8995044,11,5,3,8,8,4,6,7,4,2,7,4,116,56,16,29
8996359,8,4,3,7,5,3,1,4,3,2,2,3,111,53,14,21
8996371,10,5,4,8,7,3,1,5,5,2,1,3,110,53,15,25
8996372,10,5,4,8,7,3,1,5,5,2,1,3,110,53,15,25
8996269,8,4,4,7,5,3,7,5,2,1,7,1,115,55,17,26
8996270,8,4,5,9,6,3,3,6,2,1,4,3,114,55,15,28
8895041,14,7,5,11,10,5,2,8,0,0,1,1,107,51,14,29
8895039,27,13,5,15,17,8,5,9,16,7,4,11,97,46,13,34
9095014,28,13,14,15,25,12,16,16,18,9,12,10,128,62,20,37
9095028,28,13,7,15,25,12,9,16,26,13,5,13,128,62,14,36
8995109,31,15,7,18,29,14,10,19,22,10,6,13,112,54,18,40
9095002,30,14,7,16,27,13,9,17,27,13,5,12,130,63,14,36
8994085,31,15,6,17,29,14,8,17,22,10,5,12,118,57,15,40
8893044,43,21,9,14,40,19,6,11,31,15,5,7,100,48,13,33
8893017,44,21,9,15,41,20,6,12,32,15,5,8,101,49,13,32
8993025,49,24,9,20,46,22,10,19,39,19,7,15,115,55,12,41
8793006,60,29,11,34,61,29,11,38,46,22,10,31,83,40,15,52
8896323,12,6,4,9,9,4,2,6,7,3,2,5,109,52,15,26
8995202,11,5,5,10,9,4,3,8,5,2,4,5,115,55,16,28
8995007,31,15,7,18,29,14,9,19,22,10,5,13,112,54,18,41
8994051,31,15,8,17,28,13,5,14,26,12,8,15,107,52,16,36
8994090,31,15,8,17,28,13,5,14,18,9,4,11,107,52,16,36
8893013,44,21,9,14,41,19,7,12,32,15,5,8,99,48,13,33
8893012,45,22,9,15,46,22,8,11,32,16,5,9,98,47,13,34
8893011,45,22,9,15,46,22,8,11,32,16,5,9,98,47,13,34
8893010,45,22,9,15,41,20,7,12,32,16,5,9,99,48,13,34
8993003,48,23,10,16,46,22,8,14,38,18,9,10,108,52,14,37
8994017,34,16,6,11,32,15,9,11,24,12,5,5,119,57,16,34
8993007,45,22,9,18,43,21,8,18,35,17,7,13,114,55,15,41
8993008,46,22,9,19,43,21,8,19,36,17,7,13,115,55,15,41
9095023,30,14,7,16,27,13,9,17,20,10,5,12,130,63,14,36
9095022,34,16,7,18,31,15,9,18,24,12,5,16,135,65,14,37
9095021,30,14,7,16,27,13,9,17,27,13,5,12,130,63,14,35
9095020,34,16,6,18,31,15,9,18,24,12,5,16,135,65,16,37
8993019,46,22,9,19,43,21,8,19,36,17,7,13,115,55,15,41
9095016,34,16,6,18,31,15,9,18,24,12,5,16,135,65,16,39
8996202,9,4,4,8,6,3,7,6,3,1,7,2,115,55,17,27
8996201,10,5,4,9,7,4,7,7,4,2,7,3,115,55,17,28
8994070,32,15,6,15,29,14,9,15,22,11,5,9,121,58,16,38
8893033,49,23,10,14,50,24,9,10,36,17,5,8,103,49,13,36
8893047,47,23,9,15,44,21,7,13,35,17,5,9,101,49,12,36
8896396,12,6,3,8,8,4,1,5,8,4,2,6,109,52,14,25
9192001,57,28,13,45,54,26,13,47,53,26,13,45,155,75,19,68
8994038,26,12,5,10,23,11,8,11,16,8,4,5,121,58,16,36
8993011,46,22,10,18,43,21,8,16,36,17,9,12,110,53,14,37
8996191,13,6,3,10,14,7,5,12,16,8,4,12,128,62,15,29
6869047,22,10,4,4,51,24,9,10,21,10,3,6,256,123,22,37
6870003,12,6,2,11,63,30,10,17,8,4,2,8,269,130,21,42
7070017,11,5,3,8,69,33,7,12,12,6,3,5,286,137,18,36
7070006,11,5,3,8,69,33,7,12,12,6,3,5,286,137,18,36
6970081,0,0,0,0,71,34,9,14,4,2,2,4,277,133,20,35
6869044,21,10,4,5,49,24,8,11,20,9,3,7,254,122,22,40
7070023,14,7,4,10,66,32,7,14,14,7,3,7,288,138,19,38
7070022,11,5,4,10,69,33,7,14,12,6,3,7,286,137,19,38
7070024,14,7,4,10,66,32,7,14,14,7,3,7,288,138,19,38
7070025,14,7,4,10,66,32,7,14,14,7,3,7,288,138,19,39
6970028,8,4,2,7,70,34,9,13,5,2,1,5,277,133,20,36
7683004,18,8,4,16,26,13,4,14,25,12,4,15,216,104,20,37
7783073,16,8,2,10,28,14,4,9,29,14,4,10,200,96,17,39
